from;B-ch4;B-ch4-bpchp;B-ch4-bpchp;BB-ch4;BB-ch4-bpchp;BB-ch4-bpchp;B-h2;B-h2-bpchp;B-h2-bpchp;BB-h2;BB-h2-bpchp;BB-h2-bpchp
2017-03-30 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3767.429;1506.9716;1582.3202
2017-03-30 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-03-30 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;183.79652;73.518609;77.194539;0.0;0.0;0.0
2017-03-30 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;884.57466;353.82987;371.52136;0.0;0.0;0.0
2017-03-30 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;959.0985;383.6394;402.82137;0.0;0.0;0.0
2017-03-30 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;997.98153;399.19261;419.15224;0.0;0.0;0.0
2017-03-30 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1012.3898;404.95594;425.20374;0.0;0.0;0.0
2017-03-30 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;989.01823;395.60729;415.38766;0.0;0.0;0.0
2017-03-30 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;983.78549;393.51419;413.1899;0.0;0.0;0.0
2017-03-30 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1007.238;402.89519;423.03995;0.0;0.0;0.0
2017-03-30 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;970.68846;388.27539;407.68916;0.0;0.0;0.0
2017-03-30 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;944.7885;377.9154;396.81117;0.0;0.0;0.0
2017-03-30 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;944.82442;377.92977;396.82626;0.0;0.0;0.0
2017-03-30 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-30 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-30 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-30 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-30 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-03-31 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.72571;51.490285;54.064799
2017-04-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;305.21744;122.08698;128.19132
2017-04-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;159.94065;63.976262;67.175075;0.0;0.0;0.0
2017-04-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;10.948429;4.3793714;4.59834;0.0;0.0;0.0
2017-04-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;473.75551;189.50221;198.97732
2017-04-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;350.48447;140.19379;147.20348;0.0;0.0;0.0
2017-04-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;545.72309;218.28924;229.2037;0.0;0.0;0.0
2017-04-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2026.7903;810.71613;851.25193
2017-04-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5020.8341;2008.3336;2108.7503
2017-04-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4842.2898;1936.9159;2033.7617
2017-04-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5176.4805;2070.5922;2174.1218
2017-04-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5800.5124;2320.2049;2436.2152
2017-04-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4527.4263;1810.9705;1901.5191
2017-04-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;847.47288;338.98915;355.93861;0.0;0.0;0.0
2017-04-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;798.2794;319.31176;335.27735;0.0;0.0;0.0
2017-04-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;793.93067;317.57227;333.45088;0.0;0.0;0.0
2017-04-03 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;799.45799;319.7832;335.77236;0.0;0.0;0.0
2017-04-03 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;844.19077;337.67631;354.56012;0.0;0.0;0.0
2017-04-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;861.24051;344.4962;361.72101;0.0;0.0;0.0
2017-04-03 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;869.21215;347.68486;365.0691;0.0;0.0;0.0
2017-04-03 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;860.45746;344.18299;361.39213;0.0;0.0;0.0
2017-04-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;776.33575;310.5343;326.06101
2017-04-03 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-03 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;843.84813;337.53925;354.41621;0.0;0.0;0.0
2017-04-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;829.50618;331.80247;348.3926;0.0;0.0;0.0
2017-04-04 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;808.90201;323.5608;339.73884;0.0;0.0;0.0
2017-04-04 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;821.68763;328.67505;345.10881;0.0;0.0;0.0
2017-04-04 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;861.89902;344.75961;361.99759;0.0;0.0;0.0
2017-04-04 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;882.54081;353.01632;370.66714;0.0;0.0;0.0
2017-04-04 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;890.94295;356.37718;374.19604;0.0;0.0;0.0
2017-04-04 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;776.427;310.5708;326.09934
2017-04-04 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-04 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5814.0819;2325.6328;2441.9144
2017-04-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4799.5117;1919.8047;2015.7949
2017-04-05 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;829.35869;331.74348;348.33065;0.0;0.0;0.0
2017-04-05 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;820.77352;328.30941;344.72488;0.0;0.0;0.0
2017-04-05 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;783.50667;313.40267;329.0728;0.0;0.0;0.0
2017-04-05 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;812.01994;324.80797;341.04837;0.0;0.0;0.0
2017-04-05 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;864.65571;345.86228;363.1554;0.0;0.0;0.0
2017-04-05 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;864.51852;345.80741;363.09778;0.0;0.0;0.0
2017-04-05 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;840.99762;336.39905;353.219;0.0;0.0;0.0
2017-04-05 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;846.98297;338.79319;355.73285;0.0;0.0;0.0
2017-04-05 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;846.98949;338.7958;355.73559;0.0;0.0;0.0
2017-04-05 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;799.41589;319.76636;335.75467;0.0;0.0;0.0
2017-04-05 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;761.49825;304.5993;319.82927;0.0;0.0;0.0
2017-04-05 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;792.12235;316.84894;332.69139;0.0;0.0;0.0
2017-04-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;865.50875;346.2035;363.51368;0.0;0.0;0.0
2017-04-05 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;971.07984;388.43194;407.85353;0.0;0.0;0.0
2017-04-05 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;896.95577;358.78231;376.72142;0.0;0.0;0.0
2017-04-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;845.36756;338.14702;355.05438;0.0;0.0;0.0
2017-04-06 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;825.8364;330.33456;346.85129;0.0;0.0;0.0
2017-04-06 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;834.13088;333.65235;350.33497;0.0;0.0;0.0
2017-04-06 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;818.62938;327.45175;343.82434;0.0;0.0;0.0
2017-04-06 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;853.66319;341.46528;358.53854;0.0;0.0;0.0
2017-04-06 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;855.50549;342.20219;359.3123;0.0;0.0;0.0
2017-04-06 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;883.76266;353.50506;371.18032;0.0;0.0;0.0
2017-04-06 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;915.41012;366.16405;384.47225;0.0;0.0;0.0
2017-04-06 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;895.48031;358.19212;376.10173;0.0;0.0;0.0
2017-04-06 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;891.50556;356.60222;374.43233;0.0;0.0;0.0
2017-04-06 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;822.094;328.8376;345.27948;0.0;0.0;0.0
2017-04-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;773.58847;309.43539;324.90716;0.0;0.0;0.0
2017-04-06 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;793.70355;317.48142;333.35549;0.0;0.0;0.0
2017-04-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;879.36091;351.74436;369.33158;0.0;0.0;0.0
2017-04-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;987.6572;395.06288;414.81602;0.0;0.0;0.0
2017-04-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1017.0367;406.81468;427.15541;0.0;0.0;0.0
2017-04-07 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;908.88799;363.5552;381.73296;0.0;0.0;0.0
2017-04-07 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;795.41146;318.16459;334.07281;0.0;0.0;0.0
2017-04-07 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;779.57228;311.82891;327.42036;0.0;0.0;0.0
2017-04-07 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;713.81771;285.52708;299.80344;0.0;0.0;0.0
2017-04-07 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;704.61949;281.8478;295.94019;0.0;0.0;0.0
2017-04-07 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;754.63299;301.8532;316.94586;0.0;0.0;0.0
2017-04-07 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;769.92216;307.96887;323.36731;0.0;0.0;0.0
2017-04-07 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;790.23525;316.0941;331.89881;0.0;0.0;0.0
2017-04-07 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;776.35623;310.54249;326.06961;0.0;0.0;0.0
2017-04-07 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;759.19375;303.6775;318.86137;0.0;0.0;0.0
2017-04-07 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;825.4259;330.17036;346.67888;0.0;0.0;0.0
2017-04-07 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;797.26619;318.90648;334.8518;0.0;0.0;0.0
2017-04-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;794.68768;317.87507;333.76883;0.0;0.0;0.0
2017-04-07 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;814.86092;325.94437;342.24159;0.0;0.0;0.0
2017-04-07 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;898.46699;359.3868;377.35614;0.0;0.0;0.0
2017-04-07 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1003.6856;401.47426;421.54797;0.0;0.0;0.0
