from;r120640472472-biomass_gas;r120640472472-biomass_gas-bpchp_heat_high;r120640472472-biomass_gas-bpchp_heat_high;r120640472472-biomass_gas;r120640472472-biomass_gas-bpchp_heat_low_central;r120640472472-biomass_gas-bpchp_heat_low_central;r120640472472-biomass_gas;r120640472472-biomass_gas-bpchp_heat_low_decentral;r120640472472-biomass_gas-bpchp_heat_low_decentral;r120640472472-biomass_solid;r120640472472-biomass_solid-bpchp_heat_high;r120640472472-biomass_solid-bpchp_heat_high;r120640472472-biomass_solid;r120640472472-biomass_solid-bpchp_heat_low_central;r120640472472-biomass_solid-bpchp_heat_low_central;r120640472472-biomass_solid;r120640472472-biomass_solid-bpchp_heat_low_decentral;r120640472472-biomass_solid-bpchp_heat_low_decentral;r120640472472-h2;r120640472472-h2-bpchp_heat_high;r120640472472-h2-bpchp_heat_high;r120640472472-residual_waste;r120640472472-residual_waste-bpchp_heat_high;r120640472472-residual_waste-bpchp_heat_high;r120640472472-residual_waste;r120640472472-residual_waste-bpchp_heat_low_central;r120640472472-residual_waste-bpchp_heat_low_central
2019-01-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5478287074693352;0.07669601904570694;0.533968641170361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.64825265558196;0.09075537178147441;0.6318518633957364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9194559423067523;0.12872383192294534;0.8961937069663914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3798875895336864;0.19318426253471613;1.3449764335184842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7409712654636644;0.24373597716491305;1.6969246924474337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7202856525124697;0.24083999135174577;1.6767624255039042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5568804970458132;0.21796326958641388;1.517491420470554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.209771218538671;0.16936797059541397;1.1791640067096427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32547754928586425;0.045566856900021;0.31724296728893187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4693957400229768;0.06571540360321676;0.45752002780039547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.22023600073621136;0.09800502032761406;0.10000916793431358;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.554589454812491;2.4717923073915586;2.522339071430352;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.962895187709203;1.7634883585305954;1.7995507047387491;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.7984077542561834;1.6902914506440017;1.724856961207733;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.5664360408817273;1.1420640381923686;1.1654186061643923;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4671056050082714;0.6528619942286807;0.666212655234256;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.8164037279783213;0.363299658950353;0.3707289328749557;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11440959307828016;0.05091226891983467;0.051953396216847025;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.5626990181100335;0.695401063058965;0.7096216241237663;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.5139325672471338;1.1186999924249745;1.1415767787869235;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.462065358687664;1.0956190846160105;1.1180238793800683;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.058313403080872;0.915949464370988;0.9346801163390239;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.205478709221061;0.5364380256033722;0.5474078818572838;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9753369417703213;0.276547171847845;1.9253609171435322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10595027620096138;0.014833038668134594;0.10326973421307706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0486713750137318;0.14681399250192245;1.0221399892258844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4732800280286085;0.6556096124727308;0.6690164607277911;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;9.130592888344145;4.063113835313144;4.146202230597076;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.093224861051226;3.6014850631677957;3.6751334094033616;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;7.9333162850587575;3.530325746851147;3.6025189250451817;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.8192760824638246;3.034577856696402;3.096633269046823;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.296897938023442;2.357119582420432;2.4053213536564453;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.684660075964388;1.6396737338041527;1.6732041404954288;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.301815695127045;1.469307984331535;1.4993545071571912;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.767915340862916;1.2317223266839976;1.2569103562858501;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.663181412682901;1.185115728643891;1.2093506794993054;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.8597796881477686;1.272601961225757;1.2986259563879017;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.015693429322014;1.7869835760482964;1.8235263862551268;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.912189439921414;2.1859243007650293;2.230625224668314;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.217051199893;2.321587783952385;2.3690629498714113;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.733017505448005;2.106192789924362;2.1492632492239387;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.2852189668357883;1.4619224402419257;1.4918179328401315;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.7546390566177927;0.33581438019491777;0.34268159561013967;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9290158646777338;0.13006222105488274;0.9055117633013872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6057963276599869;0.08481148587239817;0.5904696805701892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.39010020600247225;0.17359459167110014;0.17714450354572264;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;8.143507244279258;3.62386072370427;3.697966639627211;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;7.074257342299404;3.148044517323235;3.2124202591381597;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;7.52855118138932;3.350205275718247;3.41871509146889;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.7366806130990184;2.552822872829063;2.605026666408264;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.298929787077539;1.913023755249505;1.9521440163119106;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.0296425387893353;1.3481909297612542;1.3757606768642372;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.3930240887089105;1.0648957194754651;1.0866722386827163;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.6812322130852715;0.7481483348229458;0.7634475479620217;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.888142207296036;0.840223282246736;0.85740537633313;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.3428915249179485;1.042586728588487;1.0639070414652405;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.217290932675124;1.4316944650404302;1.4609718125277737;0.0;0.0;0.0;0.0;0.0;0.0;2.4194423793296647;0.33872193310615306;2.3582304871326243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
