from;r120670201201-electricity-pv_agri_horizontal;r120670201201-electricity-pv_agri_vertical;r120670201201-electricity-pv_ground;r120670201201-electricity-pv_rooftop;r120670201201-electricity-wind;r120670201201-heat_low_decentral-solarthermal_plant
2019-01-06 10:00:00;0.0;0.01578007935345795;0.03375485793008588;0.0;6.516510445032086;0.0
2019-01-06 11:00:00;0.0;0.02007615750232186;0.04078711999885378;0.0;7.874116787747104;0.0
2019-01-06 12:00:00;0.0;0.022764788413339343;0.06610326344641815;0.0;12.761499621521164;0.0
2019-01-06 13:00:00;0.0;0.021255072152736663;0.02250323862005716;0.0;4.344340296688052;0.0
2019-01-06 14:00:00;0.0;0.0012734964620325377;0.007032262068767898;0.0;1.3576063427150173;0.0
2019-01-06 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 07:00:00;0.0;0.013128829405356446;0.0;0.0;0.0;0.0
2019-01-07 08:00:00;0.0;0.04724811579243731;0.03234840551633227;0.0;6.244989176489078;0.0
2019-01-07 09:00:00;0.0;0.08347808457348148;0.08298069241146117;0.0;16.019754844037205;0.0
2019-01-07 10:00:00;0.0;0.06896265207334268;0.02812904827507159;0.0;5.430425370860069;0.0
2019-01-07 11:00:00;0.0;0.05866033911604802;0.04922583448137528;0.0;9.503244399005121;0.0
2019-01-07 12:00:00;0.0;0.05544142346450791;0.05907100137765026;0.0;11.403893278806146;0.0
2019-01-07 13:00:00;0.0;0.030308336231609723;0.030941953102578666;0.0;5.973467907946078;0.0
2019-01-07 14:00:00;0.0;0.0015930590691943948;0.009845166896274973;0.0;1.9006488798010168;0.0
2019-01-07 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 07:00:00;0.0;6.542990555513985e-05;0.0;0.0;0.0;0.0
2019-01-08 08:00:00;0.0;0.005898498377290793;0.03797421517134656;0.0;7.331074250661095;0.0
2019-01-08 09:00:00;0.0;0.01228922925699308;0.09704521654899695;0.0;18.734967529467244;0.0
2019-01-08 10:00:00;0.0;0.030519967068691232;0.2897291972331355;0.0;55.933381319839036;0.0
2019-01-08 11:00:00;0.0;0.058972107592272595;0.12095490758280787;0.0;23.35082909469831;0.0
2019-01-08 12:00:00;0.0;0.07532629667519486;0.05344519172263597;0.0;10.31780820463413;0.0
2019-01-08 13:00:00;0.0;0.04345944398721239;0.025316143447564377;0.0;4.88738283377406;0.0
2019-01-08 14:00:00;0.0;0.010515243175960746;0.008438714482521365;0.0;1.629127611258017;0.0
2019-01-08 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 07:00:00;0.0;0.0015020408439020444;0.0;0.0;0.0;0.0
2019-01-09 08:00:00;0.0;0.03477575683442095;0.06891616827392537;0.0;13.304542158607173;0.0
2019-01-09 09:00:00;0.0;0.0549914629526545;0.1687742896503979;0.0;32.5825522251543;0.0
2019-01-09 10:00:00;0.0;0.048427750282972956;0.2109678620629599;0.0;40.72819028143562;0.0
2019-01-09 11:00:00;0.0;0.03215341596775357;0.10548393103151846;0.0;20.36409514072527;0.0
2019-01-09 12:00:00;0.0;0.036046101972386294;0.030941953102578666;0.0;5.973467907946078;0.0
2019-01-09 13:00:00;0.0;0.03062230631777293;0.01125161931002858;0.0;2.172170148344026;0.0
2019-01-09 14:00:00;0.0;0.005191479396848381;0.0028129048275070748;0.0;0.5430425370859995;0.0
2019-01-09 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 07:00:00;0.0;0.0023502337464512855;0.0;0.0;0.0;0.0
2019-01-10 08:00:00;0.0;0.028502969654035717;0.14345814620286518;0.0;27.69516939138636;0.0
2019-01-10 09:00:00;0.0;0.07928105189248341;0.32910986481822324;0.0;63.535976839040735;0.0
2019-01-10 10:00:00;0.0;0.12112816085191248;0.5260132027438127;0.0;101.54895443507826;0.0
2019-01-10 11:00:00;0.0;0.15451432407138121;0.5668003227426376;0.0;109.42307122281976;0.0
2019-01-10 12:00:00;0.0;0.1461455761448057;0.4852260827448377;0.0;93.67483764730775;0.0
2019-01-10 13:00:00;0.0;0.10825889154838571;0.2812904827507132;0.0;54.304253708600164;0.0
2019-01-10 14:00:00;0.0;0.03374579189032669;0.11954845516905427;0.0;23.079307826155304;0.0
2019-01-10 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 07:00:00;0.0;0.00628822758909375;0.0;0.0;0.0;0.0
2019-01-11 08:00:00;0.0;0.032641845296873064;0.008438714482521365;0.0;1.629127611258017;0.0
2019-01-11 09:00:00;0.0;0.04704839091669452;0.025316143447564377;0.0;4.88738283377406;0.0
2019-01-11 10:00:00;0.0;0.059494457903120725;0.06610326344641815;0.0;12.761499621521164;0.0
2019-01-11 11:00:00;0.0;0.061624411938839795;0.09704521654899695;0.0;18.734967529467244;0.0
2019-01-11 12:00:00;0.0;0.04901359761537058;0.06610326344641815;0.0;12.761499621521164;0.0
2019-01-11 13:00:00;0.0;0.027689095965642736;0.02812904827507159;0.0;5.430425370860069;0.0
2019-01-11 14:00:00;0.0;0.005765289102997582;0.008438714482521365;0.0;1.629127611258017;0.0
2019-01-11 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 07:00:00;0.0;0.006389421785149715;0.0;0.0;0.0;0.0
2019-01-12 08:00:00;0.0;0.0434930444404684;0.019690333792550085;0.0;3.8012977596020425;0.0
2019-01-12 09:00:00;0.0;0.07894275185778502;0.05625809655014318;0.0;10.860850741720139;0.0
2019-01-12 10:00:00;0.0;0.06767454404402647;0.2587872441306201;0.0;49.95991341190519;0.0
2019-01-12 11:00:00;0.0;0.039921091997317096;0.5175744882612402;0.0;99.91982682381038;0.0
2019-01-12 12:00:00;0.0;0.0606244817032249;0.21378076689043393;0.0;41.271232818515244;0.0
2019-01-12 13:00:00;0.0;0.03650660107312946;0.10970328827277928;0.0;21.17865894635428;0.0
2019-01-12 14:00:00;0.0;0.0023811134846479596;0.043600024826360995;0.0;8.417159324833104;0.0
2019-01-12 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-12 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 07:00:00;0.0;0.0005844691677284248;0.0;0.0;0.0;0.0
2019-01-13 08:00:00;0.0;0.01170419565690599;0.03797421517134656;0.0;7.331074250661095;0.0
2019-01-13 09:00:00;0.0;0.020764485461695906;0.0942323117214899;0.0;18.19192499238123;0.0
2019-01-13 10:00:00;0.0;0.026325685320961804;0.10970328827277928;0.0;21.17865894635428;0.0
2019-01-13 11:00:00;0.0;0.02921837741597621;0.18283881378791852;0.0;35.29776491058141;0.0
2019-01-13 12:00:00;0.0;0.01473724902093728;0.13220652689283643;0.0;25.52299924304234;0.0
2019-01-13 13:00:00;0.0;0.0034617251709164435;0.04500647724011446;0.0;8.688680593376112;0.0
2019-01-13 14:00:00;0.0;0.0;0.015470976551289262;0.0;2.9867339539730344;0.0
2019-01-13 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-13 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 07:00:00;0.0;0.00014900258812853502;0.0;0.0;0.0;0.0
2019-01-14 08:00:00;0.0;0.006098721852937316;0.01125161931002858;0.0;2.172170148344026;0.0
2019-01-14 09:00:00;0.0;0.015694482053093345;0.030941953102578666;0.0;5.973467907946078;0.0
2019-01-14 10:00:00;0.0;0.015551021262596656;0.04219357241260739;0.0;8.145638056290103;0.0
2019-01-14 11:00:00;0.0;0.016591310030672636;0.0646968110326647;0.0;12.489978352978165;0.0
2019-01-14 12:00:00;0.0;0.0069218962642108115;0.07313552551518619;0.0;14.119105964236189;0.0
2019-01-14 13:00:00;0.0;0.0027496144278203087;0.026722595861317984;0.0;5.15890410231706;0.0
2019-01-14 14:00:00;0.0;0.0;0.008438714482521365;0.0;1.629127611258017;0.0
2019-01-14 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-14 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0
