from;r120640428428-biomass_gas;r120640428428-biomass_gas;r120640428428-biomass_gas;r120640428428-biomass_gas-commodity
2019-01-03 00:00:00;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0
2019-01-03 05:00:00;0.0;0.0;1.2190306672609583;1.219030667260958
2019-01-03 06:00:00;0.0;0.0;8.986141559762824;8.986141559762824
2019-01-03 07:00:00;0.0;0.0;7.855348416426022;7.855348416426021
2019-01-03 08:00:00;0.0;0.0;7.701151035497095;7.7011510354970945
2019-01-03 09:00:00;0.0;0.0;6.6142091919870305;6.61420919198703
2019-01-03 10:00:00;0.0;0.0;5.131192066421386;5.131192066421386
2019-01-03 11:00:00;0.0;0.0;3.5587457830197327;3.5587457830197327
2019-01-03 12:00:00;0.0;0.0;3.1773413494253306;3.1773413494253306
2019-01-03 13:00:00;0.0;0.0;2.647460480622714;2.647460480622714
2019-01-03 14:00:00;0.0;0.0;2.579606907288211;2.579606907288211
2019-01-03 15:00:00;0.0;0.0;2.7914415531408534;2.7914415531408534
2019-01-03 16:00:00;0.0;0.0;3.9681191506399482;3.9681191506399482
2019-01-03 17:00:00;0.0;0.0;4.85308564191533;4.85308564191533
2019-01-03 18:00:00;0.0;0.0;5.155748091159795;5.155748091159795
2019-01-03 19:00:00;0.0;0.0;4.683605492343306;4.683605492343306
2019-01-03 20:00:00;0.0;0.0;3.2621754130896092;3.262175413089609
2019-01-03 21:00:00;0.0;0.0;0.6958590687750903;0.6958590687750903
2019-01-03 22:00:00;0.0;0.0;0.0;0.0
2019-01-03 23:00:00;0.0;0.0;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;0.0;0.0
2019-01-04 03:00:00;0.0;0.0;0.0;0.0
2019-01-04 04:00:00;0.0;0.0;0.0;0.0
2019-01-04 05:00:00;0.0;0.0;0.14658645746622528;0.14658645746622526
2019-01-04 06:00:00;0.0;0.0;7.992721490295114;7.992721490295113
2019-01-04 07:00:00;0.0;0.0;6.837822025504751;6.83782202550475
2019-01-04 08:00:00;0.0;0.0;7.2512843314548645;7.251284331454864
2019-01-04 09:00:00;0.0;0.0;5.540182407752577;5.540182407752577
2019-01-04 10:00:00;0.0;0.0;4.137636123799724;4.137636123799724
2019-01-04 11:00:00;0.0;0.0;2.8845091351361702;2.88450913513617
2019-01-04 12:00:00;0.0;0.0;2.2696111539808377;2.2696111539808372
2019-01-04 13:00:00;0.0;0.0;1.5764920288104067;1.5764920288104067
2019-01-04 14:00:00;0.0;0.0;1.7954314920515968;1.7954314920515968
2019-01-04 15:00:00;0.0;0.0;2.244718569225637;2.244718569225637
2019-01-04 16:00:00;0.0;0.0;3.1580531487415953;3.1580531487415953
2019-01-04 17:00:00;0.0;0.0;3.7878304689707787;3.7878304689707782
2019-01-04 18:00:00;0.0;0.0;3.7988527777468004;3.7988527777468004
2019-01-04 19:00:00;0.0;0.0;3.479343848063117;3.479343848063117
2019-01-04 20:00:00;0.0;0.0;2.3135759256241633;2.313575925624163
2019-01-04 21:00:00;0.0;0.0;0.0;0.0
2019-01-04 22:00:00;0.0;0.0;0.0;0.0
2019-01-04 23:00:00;0.0;0.0;0.0;0.0
2019-01-05 00:00:00;0.0;0.0;0.0;0.0
2019-01-05 01:00:00;0.0;0.0;0.0;0.0
2019-01-05 02:00:00;0.0;0.0;0.0;0.0
2019-01-05 03:00:00;0.0;0.0;0.0;0.0
2019-01-05 04:00:00;0.0;0.0;0.0;0.0
2019-01-05 05:00:00;0.0;0.0;3.460448641493679;3.460448641493679
2019-01-05 06:00:00;0.0;0.0;14.005054040772185;14.005054040772185
2019-01-05 07:00:00;0.0;0.0;11.015374810300193;11.015374810300193
2019-01-05 08:00:00;0.0;0.0;10.384902911485726;10.384902911485725
2019-01-05 09:00:00;0.0;0.0;8.306851906487447;8.306851906487445
2019-01-05 10:00:00;0.0;0.0;6.751123209804795;6.751123209804794
2019-01-05 11:00:00;0.0;0.0;5.734870517882744;5.734870517882743
2019-01-05 12:00:00;0.0;0.0;4.632256038096236;4.632256038096236
2019-01-05 13:00:00;0.0;0.0;4.008101198579698;4.008101198579698
2019-01-05 14:00:00;0.0;0.0;3.750197324554658;3.7501973245546574
2019-01-05 15:00:00;0.0;0.0;4.839012073851875;4.839012073851874
2019-01-05 16:00:00;0.0;0.0;5.821555674806719;5.821555674806719
2019-01-05 17:00:00;0.0;0.0;6.908571060118221;6.90857106011822
2019-01-05 18:00:00;0.0;0.0;6.149493994238162;6.149493994238161
2019-01-05 19:00:00;0.0;0.0;6.44334732811074;6.443347328110739
2019-01-05 20:00:00;0.0;0.0;5.571927306275854;5.571927306275853
2019-01-05 21:00:00;0.0;0.0;3.2332756574456476;3.233275657445647
2019-01-05 22:00:00;0.0;0.0;0.2146592873880714;0.2146592873880714
2019-01-05 23:00:00;0.0;0.0;0.0;0.0
2019-01-06 00:00:00;0.0;0.0;0.0;0.0
2019-01-06 01:00:00;0.0;0.0;0.0;0.0
2019-01-06 02:00:00;0.0;0.0;0.0;0.0
2019-01-06 03:00:00;0.0;0.0;0.0;0.0
2019-01-06 04:00:00;0.0;0.0;0.0;0.0
2019-01-06 05:00:00;0.0;0.0;1.6219504356496133;1.6219504356496133
2019-01-06 06:00:00;0.0;0.0;9.696759329541974;9.696759329541974
2019-01-06 07:00:00;0.0;0.0;8.496978887220582;8.49697888722058
2019-01-06 08:00:00;0.0;0.0;8.909687768002968;8.909687768002966
2019-01-06 09:00:00;0.0;0.0;7.104971774365095;7.104971774365094
2019-01-06 10:00:00;0.0;0.0;5.621415348502417;5.621415348502416
2019-01-06 11:00:00;0.0;0.0;4.306693282191245;4.306693282191245
2019-01-06 12:00:00;0.0;0.0;3.6628202692440603;3.66282026924406
2019-01-06 13:00:00;0.0;0.0;2.937133632809688;2.937133632809688
2019-01-06 14:00:00;0.0;0.0;3.17670125365386;3.1767012536538597
2019-01-06 15:00:00;0.0;0.0;3.656207112177395;3.6562071121773947
2019-01-06 16:00:00;0.0;0.0;4.620326661064744;4.620326661064744
2019-01-06 17:00:00;0.0;0.0;5.2876542281089405;5.28765422810894
2019-01-06 18:00:00;0.0;0.0;5.301290761106794;5.301290761106793
2019-01-06 19:00:00;0.0;0.0;4.959338003354301;4.959338003354301
2019-01-06 20:00:00;0.0;0.0;3.7333474172401;3.7333474172400996
2019-01-06 21:00:00;0.0;0.0;0.7251849381161954;0.7251849381161954
2019-01-06 22:00:00;0.0;0.0;0.0;0.0
2019-01-06 23:00:00;0.0;0.0;0.0;0.0
2019-01-07 00:00:00;0.0;0.0;0.0;0.0
2019-01-07 01:00:00;0.0;0.0;0.0;0.0
2019-01-07 02:00:00;0.0;0.0;0.0;0.0
2019-01-07 03:00:00;0.0;0.0;0.0;0.0
2019-01-07 04:00:00;0.0;0.0;0.0;0.0
2019-01-07 05:00:00;0.0;0.0;0.0;0.0
2019-01-07 06:00:00;0.0;0.0;3.1265474775576987;3.1265474775576987
2019-01-07 07:00:00;0.0;0.0;4.276480671356031;4.27648067135603
2019-01-07 08:00:00;0.0;0.0;4.622964458913174;4.622964458913174
2019-01-07 09:00:00;0.0;0.0;3.173019168473413;3.173019168473413
2019-01-07 10:00:00;0.0;0.0;1.8779648593566265;1.8779648593566265
2019-01-07 11:00:00;0.0;0.0;0.6670932879249899;0.6670932879249899
2019-01-07 12:00:00;0.0;0.0;0.11938352181718082;0.11938352181718082
2019-01-07 13:00:00;0.0;0.0;0.0;0.0
2019-01-07 14:00:00;0.0;0.0;0.0;0.0
2019-01-07 15:00:00;0.0;0.0;0.0;0.0
2019-01-07 16:00:00;0.0;0.0;0.1407337301485726;0.14073373014857257
2019-01-07 17:00:00;0.0;0.0;1.3830113260498451;1.3830113260498451
2019-01-07 18:00:00;0.0;0.0;1.5127013222981598;1.5127013222981598
2019-01-07 19:00:00;0.0;0.0;1.1538731852804136;1.1538731852804136
2019-01-07 20:00:00;0.0;0.0;0.0;0.0
2019-01-07 21:00:00;0.0;0.0;0.0;0.0
2019-01-07 22:00:00;0.0;0.0;0.0;0.0
2019-01-07 23:00:00;0.0;0.0;0.0;0.0
2019-01-08 00:00:00;0.0;0.0;0.0;0.0
2019-01-08 01:00:00;0.0;0.0;0.0;0.0
2019-01-08 02:00:00;0.0;0.0;0.0;0.0
2019-01-08 03:00:00;0.0;0.0;0.0;0.0
2019-01-08 04:00:00;0.0;0.0;0.0;0.0
2019-01-08 05:00:00;0.0;0.0;0.0;0.0
2019-01-08 06:00:00;0.0;0.0;0.0;0.0
2019-01-08 07:00:00;0.0;0.0;0.0;0.0
2019-01-08 08:00:00;0.0;0.0;0.0;0.0
2019-01-08 09:00:00;0.0;0.0;0.0;0.0
2019-01-08 10:00:00;0.0;0.0;0.0;0.0
2019-01-08 11:00:00;0.0;0.0;0.0;0.0
2019-01-08 12:00:00;0.0;0.0;0.0;0.0
2019-01-08 13:00:00;0.0;0.0;0.0;0.0
2019-01-08 14:00:00;0.0;0.0;0.0;0.0
2019-01-08 15:00:00;0.0;0.0;0.0;0.0
2019-01-08 16:00:00;0.0;0.0;0.0;0.0
2019-01-08 17:00:00;0.0;0.0;0.0;0.0
2019-01-08 18:00:00;0.0;0.0;0.0;0.0
2019-01-08 19:00:00;0.0;0.0;0.0;0.0
2019-01-08 20:00:00;0.0;0.0;0.0;0.0
2019-01-08 21:00:00;0.0;0.0;0.0;0.0
2019-01-08 22:00:00;0.0;0.0;0.0;0.0
2019-01-08 23:00:00;0.0;0.0;0.0;0.0
2019-01-09 00:00:00;0.0;0.0;0.0;0.0
2019-01-09 01:00:00;0.0;0.0;0.0;0.0
2019-01-09 02:00:00;0.0;0.0;0.0;0.0
2019-01-09 03:00:00;0.0;0.0;0.0;0.0
2019-01-09 04:00:00;0.0;0.0;0.0;0.0
2019-01-09 05:00:00;0.0;0.0;0.0;0.0
2019-01-09 06:00:00;0.0;0.0;0.0;0.0
2019-01-09 07:00:00;0.0;0.0;0.0;0.0
2019-01-09 08:00:00;0.0;0.0;0.0;0.0
2019-01-09 09:00:00;0.0;0.0;0.0;0.0
2019-01-09 10:00:00;0.0;0.0;0.0;0.0
2019-01-09 11:00:00;0.0;0.0;0.0;0.0
2019-01-09 12:00:00;0.0;0.0;0.0;0.0
2019-01-09 13:00:00;0.0;0.0;0.0;0.0
2019-01-09 14:00:00;0.0;0.0;0.0;0.0
2019-01-09 15:00:00;0.0;0.0;0.0;0.0
2019-01-09 16:00:00;0.0;0.0;0.0;0.0
2019-01-09 17:00:00;0.0;0.0;0.0;0.0
2019-01-09 18:00:00;0.0;0.0;0.0;0.0
2019-01-09 19:00:00;0.0;0.0;0.0;0.0
2019-01-09 20:00:00;0.0;0.0;0.0;0.0
2019-01-09 21:00:00;0.0;0.0;0.0;0.0
2019-01-09 22:00:00;0.0;0.0;0.0;0.0
2019-01-09 23:00:00;0.0;0.0;0.0;0.0
2019-01-10 00:00:00;0.0;0.0;0.0;0.0
2019-01-10 01:00:00;0.0;0.0;0.0;0.0
2019-01-10 02:00:00;0.0;0.0;0.0;0.0
2019-01-10 03:00:00;0.0;0.0;0.0;0.0
2019-01-10 04:00:00;0.0;0.0;0.0;0.0
2019-01-10 05:00:00;0.0;0.0;0.0;0.0
2019-01-10 06:00:00;0.0;0.0;0.0;0.0
2019-01-10 07:00:00;0.0;0.0;0.0;0.0
2019-01-10 08:00:00;0.0;0.0;0.0;0.0
2019-01-10 09:00:00;0.0;0.0;0.0;0.0
2019-01-10 10:00:00;0.0;0.0;0.0;0.0
2019-01-10 11:00:00;0.0;0.0;0.0;0.0
2019-01-10 12:00:00;0.0;0.0;0.0;0.0
2019-01-10 13:00:00;0.0;0.0;0.0;0.0
2019-01-10 14:00:00;0.0;0.0;0.0;0.0
2019-01-10 15:00:00;0.0;0.0;0.0;0.0
2019-01-10 16:00:00;0.0;0.0;0.0;0.0
2019-01-10 17:00:00;0.0;0.0;0.0;0.0
2019-01-10 18:00:00;0.0;0.0;0.0;0.0
2019-01-10 19:00:00;0.0;0.0;0.0;0.0
2019-01-10 20:00:00;0.0;0.0;0.0;0.0
2019-01-10 21:00:00;0.0;0.0;0.0;0.0
2019-01-10 22:00:00;0.0;0.0;0.0;0.0
2019-01-10 23:00:00;0.0;0.0;0.0;0.0
2019-01-11 00:00:00;0.0;0.0;0.0;0.0
2019-01-11 01:00:00;0.0;0.0;0.0;0.0
2019-01-11 02:00:00;0.0;0.0;0.0;0.0
2019-01-11 03:00:00;0.0;0.0;0.0;0.0
2019-01-11 04:00:00;0.0;0.0;0.0;0.0
2019-01-11 05:00:00;0.0;0.0;0.0;0.0
2019-01-11 06:00:00;0.0;0.0;0.0;0.0
2019-01-11 07:00:00;0.0;0.0;0.24413052602517588;0.24413052602517585
2019-01-11 08:00:00;0.0;0.0;1.2323506619439515;1.2323506619439513
2019-01-11 09:00:00;0.0;0.0;0.0;0.0
2019-01-11 10:00:00;0.0;0.0;0.0;0.0
2019-01-11 11:00:00;0.0;0.0;0.0;0.0
2019-01-11 12:00:00;0.0;0.0;0.0;0.0
2019-01-11 13:00:00;0.0;0.0;0.0;0.0
2019-01-11 14:00:00;0.0;0.0;0.0;0.0
2019-01-11 15:00:00;0.0;0.0;0.0;0.0
2019-01-11 16:00:00;0.0;0.0;0.0;0.0
2019-01-11 17:00:00;0.0;0.0;0.0;0.0
2019-01-11 18:00:00;0.0;0.0;0.0;0.0
2019-01-11 19:00:00;0.0;0.0;0.0;0.0
2019-01-11 20:00:00;0.0;0.0;0.0;0.0
2019-01-11 21:00:00;0.0;0.0;0.0;0.0
2019-01-11 22:00:00;0.0;0.0;0.0;0.0
2019-01-11 23:00:00;0.0;0.0;0.0;0.0
2019-01-12 00:00:00;0.0;0.0;0.0;0.0
2019-01-12 01:00:00;0.0;0.0;0.0;0.0
2019-01-12 02:00:00;0.0;0.0;0.0;0.0
2019-01-12 03:00:00;0.0;0.0;0.0;0.0
2019-01-12 04:00:00;0.0;0.0;0.0;0.0
2019-01-12 05:00:00;0.0;0.0;0.0;0.0
2019-01-12 06:00:00;0.0;0.0;0.0;0.0
2019-01-12 07:00:00;0.0;0.0;0.0;0.0
2019-01-12 08:00:00;0.0;0.0;0.0;0.0
2019-01-12 09:00:00;0.0;0.0;0.0;0.0
2019-01-12 10:00:00;0.0;0.0;0.0;0.0
2019-01-12 11:00:00;0.0;0.0;0.0;0.0
2019-01-12 12:00:00;0.0;0.0;0.0;0.0
2019-01-12 13:00:00;0.0;0.0;0.0;0.0
2019-01-12 14:00:00;0.0;0.0;0.0;0.0
2019-01-12 15:00:00;0.0;0.0;0.0;0.0
2019-01-12 16:00:00;0.0;0.0;0.0;0.0
2019-01-12 17:00:00;0.0;0.0;0.0;0.0
2019-01-12 18:00:00;0.0;0.0;0.0;0.0
2019-01-12 19:00:00;0.0;0.0;0.0;0.0
2019-01-12 20:00:00;0.0;0.0;0.0;0.0
2019-01-12 21:00:00;0.0;0.0;0.0;0.0
2019-01-12 22:00:00;0.0;0.0;0.0;0.0
2019-01-12 23:00:00;0.0;0.0;0.0;0.0
2019-01-13 00:00:00;0.0;0.0;0.0;0.0
2019-01-13 01:00:00;0.0;0.0;0.0;0.0
2019-01-13 02:00:00;0.0;0.0;0.0;0.0
2019-01-13 03:00:00;0.0;0.0;0.0;0.0
2019-01-13 04:00:00;0.0;0.0;0.0;0.0
2019-01-13 05:00:00;0.0;0.0;0.0;0.0
2019-01-13 06:00:00;0.0;0.0;0.0;0.0
2019-01-13 07:00:00;0.0;0.0;0.0;0.0
2019-01-13 08:00:00;0.0;0.0;0.0;0.0
2019-01-13 09:00:00;0.0;0.0;0.0;0.0
2019-01-13 10:00:00;0.0;0.0;0.0;0.0
2019-01-13 11:00:00;0.0;0.0;0.0;0.0
2019-01-13 12:00:00;0.0;0.0;0.0;0.0
2019-01-13 13:00:00;0.0;0.0;0.0;0.0
2019-01-13 14:00:00;0.0;0.0;0.0;0.0
2019-01-13 15:00:00;0.0;0.0;0.0;0.0
2019-01-13 16:00:00;0.0;0.0;0.0;0.0
2019-01-13 17:00:00;0.0;0.0;0.0;0.0
2019-01-13 18:00:00;0.0;0.0;0.0;0.0
2019-01-13 19:00:00;0.0;0.0;0.0;0.0
2019-01-13 20:00:00;0.0;0.0;0.0;0.0
2019-01-13 21:00:00;0.0;0.0;0.0;0.0
2019-01-13 22:00:00;0.0;0.0;0.0;0.0
2019-01-13 23:00:00;0.0;0.0;0.0;0.0
2019-01-14 00:00:00;0.0;0.0;0.0;0.0
2019-01-14 01:00:00;0.0;0.0;0.0;0.0
2019-01-14 02:00:00;0.0;0.0;0.0;0.0
2019-01-14 03:00:00;0.0;0.0;0.0;0.0
2019-01-14 04:00:00;0.0;0.0;0.0;0.0
2019-01-14 05:00:00;0.0;0.0;0.0;0.0
2019-01-14 06:00:00;0.0;0.0;0.0;0.0
2019-01-14 07:00:00;0.0;0.0;0.0;0.0
2019-01-14 08:00:00;0.0;0.0;0.0;0.0
2019-01-14 09:00:00;0.0;0.0;0.0;0.0
2019-01-14 10:00:00;0.0;0.0;0.0;0.0
2019-01-14 11:00:00;0.0;0.0;0.0;0.0
2019-01-14 12:00:00;0.0;0.0;0.0;0.0
2019-01-14 13:00:00;0.0;0.0;0.0;0.0
2019-01-14 14:00:00;0.0;0.0;0.0;0.0
2019-01-14 15:00:00;0.0;0.0;0.0;0.0
2019-01-14 16:00:00;0.0;0.0;0.0;0.0
2019-01-14 17:00:00;0.0;0.0;0.0;0.0
2019-01-14 18:00:00;0.0;0.0;0.0;0.0
2019-01-14 19:00:00;0.0;0.0;0.0;0.0
2019-01-14 20:00:00;0.0;0.0;0.0;0.0
2019-01-14 21:00:00;0.0;0.0;0.0;0.0
2019-01-14 22:00:00;0.0;0.0;0.0;0.0
2019-01-14 23:00:00;0.0;0.0;0.0;0.0
2019-01-15 00:00:00;0.0;0.0;0.0;0.0
2019-01-15 01:00:00;0.0;0.0;0.0;0.0
2019-01-15 02:00:00;0.0;0.0;0.0;0.0
2019-01-15 03:00:00;0.0;0.0;0.0;0.0
2019-01-15 04:00:00;0.0;0.0;0.0;0.0
2019-01-15 05:00:00;0.0;0.0;0.0;0.0
2019-01-15 06:00:00;0.0;0.0;0.0;0.0
2019-01-15 07:00:00;0.0;0.0;0.0;0.0
2019-01-15 08:00:00;0.0;0.0;0.0;0.0
2019-01-15 09:00:00;0.0;0.0;0.0;0.0
2019-01-15 10:00:00;0.0;0.0;0.0;0.0
2019-01-15 11:00:00;0.0;0.0;0.0;0.0
2019-01-15 12:00:00;0.0;0.0;0.0;0.0
2019-01-15 13:00:00;0.0;0.0;0.0;0.0
2019-01-15 14:00:00;0.0;0.0;0.0;0.0
2019-01-15 15:00:00;0.0;0.0;0.0;0.0
2019-01-15 16:00:00;0.0;0.0;0.0;0.0
2019-01-15 17:00:00;0.0;0.0;0.0;0.0
2019-01-15 18:00:00;0.0;0.0;0.0;0.0
2019-01-15 19:00:00;0.0;0.0;0.0;0.0
2019-01-15 20:00:00;0.0;0.0;0.0;0.0
2019-01-15 21:00:00;0.0;0.0;0.0;0.0
2019-01-15 22:00:00;0.0;0.0;0.0;0.0
2019-01-15 23:00:00;0.0;0.0;0.0;0.0
2019-01-16 00:00:00;0.0;0.0;0.0;0.0
2019-01-16 01:00:00;0.0;0.0;0.0;0.0
2019-01-16 02:00:00;0.0;0.0;0.0;0.0
2019-01-16 03:00:00;0.0;0.0;0.0;0.0
2019-01-16 04:00:00;0.0;0.0;0.0;0.0
2019-01-16 05:00:00;0.0;0.0;0.0;0.0
2019-01-16 06:00:00;0.0;0.0;0.0;0.0
2019-01-16 07:00:00;0.0;0.0;0.0;0.0
2019-01-16 08:00:00;0.0;0.0;0.0;0.0
2019-01-16 09:00:00;0.0;0.0;0.0;0.0
2019-01-16 10:00:00;0.0;0.0;0.0;0.0
2019-01-16 11:00:00;0.0;0.0;0.0;0.0
2019-01-16 12:00:00;0.0;0.0;0.0;0.0
2019-01-16 13:00:00;0.0;0.0;0.0;0.0
2019-01-16 14:00:00;0.0;0.0;0.0;0.0
2019-01-16 15:00:00;0.0;0.0;0.0;0.0
2019-01-16 16:00:00;0.0;0.0;0.0;0.0
2019-01-16 17:00:00;0.0;0.0;0.0;0.0
2019-01-16 18:00:00;0.0;0.0;0.0;0.0
2019-01-16 19:00:00;0.0;0.0;0.0;0.0
2019-01-16 20:00:00;0.0;0.0;0.0;0.0
2019-01-16 21:00:00;0.0;0.0;0.0;0.0
2019-01-16 22:00:00;0.0;0.0;0.0;0.0
2019-01-16 23:00:00;0.0;0.0;0.0;0.0
2019-01-17 00:00:00;0.0;0.0;0.0;0.0
2019-01-17 01:00:00;0.0;0.0;0.0;0.0
2019-01-17 02:00:00;0.0;0.0;0.0;0.0
2019-01-17 03:00:00;0.0;0.0;0.0;0.0
2019-01-17 04:00:00;0.0;0.0;0.0;0.0
2019-01-17 05:00:00;0.0;0.0;0.0;0.0
2019-01-17 06:00:00;0.0;0.0;0.0;0.0
2019-01-17 07:00:00;0.0;0.0;0.0;0.0
2019-01-17 08:00:00;0.0;0.0;0.0;0.0
2019-01-17 09:00:00;0.0;0.0;0.0;0.0
2019-01-17 10:00:00;0.0;0.0;0.0;0.0
2019-01-17 11:00:00;0.0;0.0;0.0;0.0
2019-01-17 12:00:00;0.0;0.0;0.0;0.0
2019-01-17 13:00:00;0.0;0.0;0.0;0.0
2019-01-17 14:00:00;0.0;0.0;0.0;0.0
2019-01-17 15:00:00;0.0;0.0;0.0;0.0
2019-01-17 16:00:00;0.0;0.0;0.0;0.0
2019-01-17 17:00:00;0.0;0.0;0.0;0.0
2019-01-17 18:00:00;0.0;0.0;0.0;0.0
2019-01-17 19:00:00;0.0;0.0;0.0;0.0
2019-01-17 20:00:00;0.0;0.0;0.0;0.0
2019-01-17 21:00:00;0.0;0.0;0.0;0.0
2019-01-17 22:00:00;0.0;0.0;0.0;0.0
2019-01-17 23:00:00;0.0;0.0;0.0;0.0
2019-01-18 00:00:00;0.0;0.0;0.0;0.0
2019-01-18 01:00:00;0.0;0.0;0.0;0.0
2019-01-18 02:00:00;0.0;0.0;0.0;0.0
2019-01-18 03:00:00;0.0;0.0;0.0;0.0
2019-01-18 04:00:00;0.0;0.0;0.0;0.0
2019-01-18 05:00:00;0.0;0.0;0.0;0.0
2019-01-18 06:00:00;0.0;0.0;0.0;0.0
2019-01-18 07:00:00;0.0;0.0;0.0;0.0
2019-01-18 08:00:00;0.0;0.0;0.0;0.0
2019-01-18 09:00:00;0.0;0.0;0.0;0.0
2019-01-18 10:00:00;0.0;0.0;0.0;0.0
2019-01-18 11:00:00;0.0;0.0;0.0;0.0
2019-01-18 12:00:00;0.0;0.0;0.0;0.0
2019-01-18 13:00:00;0.0;0.0;0.0;0.0
2019-01-18 14:00:00;0.0;0.0;0.0;0.0
2019-01-18 15:00:00;0.0;0.0;0.0;0.0
2019-01-18 16:00:00;0.0;0.0;0.0;0.0
2019-01-18 17:00:00;0.0;0.0;0.0;0.0
2019-01-18 18:00:00;0.0;0.0;0.0;0.0
2019-01-18 19:00:00;0.0;0.0;0.0;0.0
2019-01-18 20:00:00;0.0;0.0;0.0;0.0
2019-01-18 21:00:00;0.0;0.0;0.0;0.0
2019-01-18 22:00:00;0.0;0.0;0.0;0.0
2019-01-18 23:00:00;0.0;0.0;0.0;0.0
2019-01-19 00:00:00;0.0;0.0;0.0;0.0
2019-01-19 01:00:00;0.0;0.0;0.0;0.0
2019-01-19 02:00:00;0.0;0.0;0.0;0.0
2019-01-19 03:00:00;0.0;0.0;0.0;0.0
2019-01-19 04:00:00;0.0;0.0;0.0;0.0
2019-01-19 05:00:00;0.0;0.0;0.0;0.0
2019-01-19 06:00:00;0.0;0.0;0.0;0.0
2019-01-19 07:00:00;0.0;0.0;0.0;0.0
2019-01-19 08:00:00;0.0;0.0;0.0;0.0
2019-01-19 09:00:00;0.0;0.0;0.0;0.0
2019-01-19 10:00:00;0.0;0.0;0.0;0.0
2019-01-19 11:00:00;0.0;0.0;0.0;0.0
2019-01-19 12:00:00;0.0;0.0;0.0;0.0
2019-01-19 13:00:00;0.0;0.0;0.0;0.0
