timeindex;B-electricity-bev_charging-profile;BB-electricity-bev_charging-profile
2017-01-06 06:00:00;8.561392892678285e-05;6.819100632938042e-05
2017-01-06 07:00:00;8.732134933272034e-05;7.247795232699037e-05
2017-01-06 08:00:00;9.589896225961614e-05;9.260630108834917e-05
2017-01-06 09:00:00;0.00010791633703211417;0.00012056227851411809
2017-01-06 10:00:00;0.0001081875479838064;0.0001385666839445687
2017-01-06 11:00:00;0.00011715173311806207;0.00014545845202092351
2017-01-06 12:00:00;0.00012197618813886473;0.00014908904875509134
2017-01-06 13:00:00;0.00013171850033075183;0.0001499049662649955
2017-01-06 14:00:00;0.00014076766817930467;0.00014691492744105253
2017-01-06 15:00:00;0.00012838197707606508;0.00012421138683008602
2017-01-06 16:00:00;0.00012842124660793528;0.00012089807919735182
2017-01-06 17:00:00;0.00012553450836480724;0.00011887024210839101
2017-01-06 18:00:00;0.0001236267012251231;0.00011621253163492172
2017-01-06 19:00:00;0.0001168994576263356;0.00011355349681597536
2017-01-06 20:00:00;0.00011676577398780943;0.00010947153580006548
2017-01-06 21:00:00;0.00010876884700586738;0.00010506505283020409
2017-01-06 22:00:00;0.00010925678313909537;0.0001016454366062663
2017-01-06 23:00:00;0.00010649380980989228;9.917627791942482e-05
2017-01-07 00:00:00;0.0001023017435200315;9.720183150894626e-05
2017-01-07 01:00:00;9.985674579350798e-05;9.438084350444289e-05
2017-01-07 02:00:00;9.786621439172784e-05;9.18475076001954e-05
2017-01-07 03:00:00;9.588316275259697e-05;9.132401586905232e-05
2017-01-07 04:00:00;9.434996756039772e-05;9.134406344224386e-05
2017-01-07 05:00:00;9.541950131245998e-05;9.099234654768073e-05
2017-01-07 06:00:00;6.859410422123562e-05;6.658009052840984e-05
2017-01-07 07:00:00;7.018193609151693e-05;6.715441072582817e-05
2017-01-07 08:00:00;7.979305063353082e-05;7.122665039152637e-05
2017-01-07 09:00:00;0.000111640847334731;8.766903612518579e-05
2017-01-07 10:00:00;0.00013444033836855718;0.00011500365703719735
2017-01-07 11:00:00;0.00013933070455807612;0.000122506389937391
2017-01-07 12:00:00;0.00013696754555878624;0.00013266389267781165
2017-01-07 13:00:00;0.00014571536536106826;0.0001420824592240361
2017-01-07 14:00:00;0.0001457059747068803;0.0001416182805472499
2017-01-07 15:00:00;0.00013594504363874046;0.0001272616372684995
2017-01-07 16:00:00;0.00013370670685853778;0.00012492928073261703
2017-01-07 17:00:00;0.00012866433965851682;0.00011770919561984056
2017-01-07 18:00:00;0.00012283289533369463;0.00011404899598938111
2017-01-07 19:00:00;0.00012011536664843787;0.00011023302069677757
2017-01-07 20:00:00;0.00012260784309062227;0.00010573501990256929
2017-01-07 21:00:00;0.00011388296873236793;0.00010277615418979375
2017-01-07 22:00:00;0.00011368925294476096;9.84106508876805e-05
2017-01-07 23:00:00;0.0001093887558328928;9.64687223891093e-05
2017-01-08 00:00:00;0.00010319514648320423;9.39353295075722e-05
2017-01-08 01:00:00;0.00010025941164438736;9.247946140547408e-05
2017-01-08 02:00:00;9.800547360870512e-05;9.144425375139022e-05
2017-01-08 03:00:00;9.804881390385007e-05;9.17141785762337e-05
2017-01-08 04:00:00;9.714988450080282e-05;9.285508280258313e-05
2017-01-08 05:00:00;9.527171505098852e-05;9.755962819817598e-05
2017-01-08 06:00:00;6.626863886844514e-05;0.00010072510530198846
2017-01-08 07:00:00;6.464710868356395e-05;0.00010603970643751734
2017-01-08 08:00:00;6.750630611921991e-05;0.00011883315142045341
2017-01-08 09:00:00;7.736506628840557e-05;0.00012410057172803106
2017-01-08 10:00:00;0.00010101355349608561;0.0001297632524025303
2017-01-08 11:00:00;0.0001174193581955278;0.00013641449229670022
2017-01-08 12:00:00;0.0001290939495703795;0.0001452508482444425
2017-01-08 13:00:00;0.00013632219838396892;0.0001508913720606702
2017-01-08 14:00:00;0.0001442159174785335;0.00015897846617860212
2017-01-08 15:00:00;0.00014040840717434992;0.00012621470473441596
2017-01-08 16:00:00;0.00013304186651426017;0.00012646857142674346
2017-01-08 17:00:00;0.0001270566389382256;0.00012504107346082
2017-01-08 18:00:00;0.0001242408944399349;0.00012421010043554124
2017-01-08 19:00:00;0.00012034931829506704;0.00011947192578576666
2017-01-08 20:00:00;0.00011642475537344462;0.00011645508828686971
2017-01-08 21:00:00;0.00011204322176159426;0.00011253494335888641
2017-01-08 22:00:00;0.00010350086871133317;0.00010728559908559252
2017-01-08 23:00:00;0.00010088258514813424;0.00010298754551313967
2017-01-09 00:00:00;9.881199953736379e-05;9.984014560582792e-05
2017-01-09 01:00:00;9.625563568550106e-05;9.853331854258906e-05
2017-01-09 02:00:00;9.478351292210505e-05;9.658190688469466e-05
2017-01-09 03:00:00;9.587361027184663e-05;9.6403656392539e-05
2017-01-09 04:00:00;9.473403131508797e-05;9.770787008902843e-05
2017-01-09 05:00:00;9.838441110075565e-05;9.998123987264802e-05
2017-01-09 06:00:00;9.29421665460159e-05;9.136761818348819e-05
2017-01-09 07:00:00;9.707637763310036e-05;9.65710965760938e-05
2017-01-09 08:00:00;0.00010660325899591187;0.0001110823279571085
2017-01-09 09:00:00;0.0001137837106275394;0.00011735052889063447
2017-01-09 10:00:00;0.00011793778172619322;0.00011941607841562231
2017-01-09 11:00:00;0.00012702002495108212;0.00012688314940627218
2017-01-09 12:00:00;0.00012799015305284538;0.00013432731984191213
2017-01-09 13:00:00;0.00013182322733983895;0.00014460502397195475
2017-01-09 14:00:00;0.0001374910508035828;0.00015087600116328066
2017-01-09 15:00:00;0.000123390756669079;0.0001262757313993112
2017-01-09 16:00:00;0.00012496607144789026;0.00012609292729338624
2017-01-09 17:00:00;0.00012289217744467466;0.0001259232410077872
2017-01-09 18:00:00;0.00012384846026862678;0.00012405714633709604
2017-01-09 19:00:00;0.00011976112515014701;0.00012072900164910247
2017-01-09 20:00:00;0.00011775969207908243;0.00011805186754516564
2017-01-09 21:00:00;0.00011244087870854598;0.00010964041124316698
2017-01-09 22:00:00;0.00010768268470475272;0.00010555211789900498
2017-01-09 23:00:00;0.00010503236410460955;0.00010156847009614875
2017-01-10 00:00:00;0.00010022057326033655;9.942500529500474e-05
2017-01-10 01:00:00;9.700106671246101e-05;9.742103850695822e-05
2017-01-10 02:00:00;9.577875669269238e-05;9.587543552298459e-05
2017-01-10 03:00:00;9.446253006939039e-05;9.570018158872655e-05
2017-01-10 04:00:00;9.377621670584883e-05;9.683431401958998e-05
2017-01-10 05:00:00;9.656617735431369e-05;0.00010062292071683578
2017-01-10 06:00:00;8.465197200099614e-05;8.881487860188444e-05
2017-01-10 07:00:00;9.053559930264538e-05;9.436442704405061e-05
2017-01-10 08:00:00;0.00010223116863534117;0.0001070253830339216
2017-01-10 09:00:00;0.00011097402152471089;0.00011033644966280933
2017-01-10 10:00:00;0.00011042894658732093;0.00011451421532236494
2017-01-10 11:00:00;0.00011261501127293595;0.00012325995926754804
2017-01-10 12:00:00;0.000125802032158443;0.00013360776936017103
2017-01-10 13:00:00;0.000127854257406207;0.00014041146091481202
2017-01-10 14:00:00;0.00012997354975746402;0.00014609689682179447
2017-01-10 15:00:00;0.0001264975910702117;0.00012236975687162288
2017-01-10 16:00:00;0.00012554082967483496;0.00012342284053438112
2017-01-10 17:00:00;0.00012215881769085711;0.00012461791612076122
2017-01-10 18:00:00;0.00012597892382148777;0.00012308146146897613
2017-01-10 19:00:00;0.00012422228264702114;0.00012123725173804057
2017-01-10 20:00:00;0.00012413384788742348;0.00011663428303484728
2017-01-10 21:00:00;0.00011570967978341195;0.00011144896929734133
2017-01-10 22:00:00;0.00011229379149236402;0.00010568227950176056
2017-01-10 23:00:00;0.00010823127656415256;0.00010113192537358682
2017-01-11 00:00:00;0.00010296966627594419;9.839647672484086e-05
2017-01-11 01:00:00;0.00010106302994763746;9.711198986358732e-05
2017-01-11 02:00:00;9.751000746928881e-05;9.520673230904958e-05
2017-01-11 03:00:00;9.803462120510742e-05;9.421101607537598e-05
2017-01-11 04:00:00;9.634677745609977e-05;9.46291142856187e-05
2017-01-11 05:00:00;9.890225723573537e-05;9.864769847514856e-05
2017-01-11 06:00:00;8.912367228389176e-05;8.961462435134567e-05
2017-01-11 07:00:00;8.831889153755219e-05;9.599235628853046e-05
2017-01-11 08:00:00;9.798460239395475e-05;0.00011193400766690654
2017-01-11 09:00:00;0.00010323663479347736;0.00011363900769364053
2017-01-11 10:00:00;0.00010495705754988988;0.00011726962218428278
2017-01-11 11:00:00;0.00011229392177541068;0.00012473838433943143
2017-01-11 12:00:00;0.00011794286318569526;0.00013242555127727077
2017-01-11 13:00:00;0.0001222360467060176;0.00014185078034615784
2017-01-11 14:00:00;0.00012650567888544115;0.00014832302864788407
2017-01-11 15:00:00;0.00012073386703974713;0.00012361323847536092
2017-01-11 16:00:00;0.00012287091829068264;0.0001268113428725794
2017-01-11 17:00:00;0.00012398075289187795;0.000126240232258997
2017-01-11 18:00:00;0.0001239964578124534;0.00012419109828348465
2017-01-11 19:00:00;0.00012172899363994952;0.00011987609169520902
2017-01-11 20:00:00;0.00011972982534442157;0.00011738328361264629
2017-01-11 21:00:00;0.00011467535536543328;0.00011207298416039717
2017-01-11 22:00:00;0.00010937404007325036;0.0001069744665583968
2017-01-11 23:00:00;0.00010531463131098397;0.00010431689701264629
2017-01-12 00:00:00;9.926419834240296e-05;0.00010128821234864026
2017-01-12 01:00:00;9.613886134523879e-05;9.760580261069614e-05
2017-01-12 02:00:00;9.476755398558368e-05;9.663345037878987e-05
2017-01-12 03:00:00;9.457049997851387e-05;9.569259257725284e-05
2017-01-12 04:00:00;9.395160602540124e-05;9.647933883578e-05
2017-01-12 05:00:00;9.981199879760186e-05;0.00010073252622716449
2017-01-12 06:00:00;8.301511431946732e-05;8.878323847199394e-05
2017-01-12 07:00:00;8.44426862596592e-05;9.53932058053404e-05
2017-01-12 08:00:00;9.796429975216504e-05;0.00010681318932065823
2017-01-12 09:00:00;0.00010429855205317464;0.00011421679179859936
2017-01-12 10:00:00;0.00010749088287665007;0.00012042317080025577
2017-01-12 11:00:00;0.00011140967915080412;0.00012619655392590387
2017-01-12 12:00:00;0.00012072840269997195;0.00013568400979405767
2017-01-12 13:00:00;0.00012805052028162057;0.00014780639117852086
2017-01-12 14:00:00;0.00013787397769036386;0.00015409506416107514
2017-01-12 15:00:00;0.0001244210100621605;0.00012349994014895598
2017-01-12 16:00:00;0.00012175498358271984;0.0001238892604370756
2017-01-12 17:00:00;0.00012798883331866401;0.0001238897222531104
2017-01-12 18:00:00;0.00012562555196002237;0.00012379074455274696
2017-01-12 19:00:00;0.00012085156498510731;0.00012213960804811306
2017-01-12 20:00:00;0.00011935656198525019;0.00011817855290012277
2017-01-12 21:00:00;0.00011279825514126513;0.00011170565547945145
2017-01-12 22:00:00;0.00011066178518959618;0.00010660416070682984
2017-01-12 23:00:00;0.00010892525396392048;0.00010299711999564096
2017-01-13 00:00:00;0.00010313252738211885;0.00010007831308516675
2017-01-13 01:00:00;9.950226920888986e-05;9.753807912508527e-05
2017-01-13 02:00:00;9.750264057530378e-05;9.627559682708254e-05
2017-01-13 03:00:00;9.668753144227742e-05;9.44889964139884e-05
2017-01-13 04:00:00;9.505147299794457e-05;9.426477759645908e-05
2017-01-13 05:00:00;9.647125590818783e-05;9.47448604037378e-05
2017-01-13 06:00:00;8.658082585281418e-05;6.802229529458133e-05
2017-01-13 07:00:00;8.664466522706251e-05;7.232802027023632e-05
2017-01-13 08:00:00;9.500649766302402e-05;9.30119522227105e-05
2017-01-13 09:00:00;0.0001089501471421324;0.00011892690052413198
2017-01-13 10:00:00;0.00010784342905884892;0.00014022355325519963
2017-01-13 11:00:00;0.00011674179649672025;0.00014878478408048799
2017-01-13 12:00:00;0.00012163811062287172;0.00014787650481801082
2017-01-13 13:00:00;0.00013074601291279082;0.00014799197311991455
2017-01-13 14:00:00;0.00013695794039348368;0.00014812027882714937
2017-01-13 15:00:00;0.00012326925612630863;0.00012291100282676661
2017-01-13 16:00:00;0.0001235621577331854;0.00012042523604701941
2017-01-13 17:00:00;0.0001247049793643469;0.00011822874218064976
2017-01-13 18:00:00;0.00012761573344828288;0.00011710321434417985
2017-01-13 19:00:00;0.00012197821131591998;0.00011410011687493068
2017-01-13 20:00:00;0.00011847832555805918;0.0001107639235882818
2017-01-13 21:00:00;0.00011394537632740054;0.00010512291216569638
2017-01-13 22:00:00;0.00011020125574304021;0.00010217298254039671
2017-01-13 23:00:00;0.00010356125810499273;9.95386488809244e-05
2017-01-14 00:00:00;9.883149024216169e-05;9.666837154393867e-05
2017-01-14 01:00:00;9.711966762109445e-05;9.446628101676566e-05
2017-01-14 02:00:00;9.68976682041701e-05;9.298871639986441e-05
2017-01-14 03:00:00;9.392591531980157e-05;9.242972003886999e-05
2017-01-14 04:00:00;9.33649396391427e-05;9.173836103130822e-05
2017-01-14 05:00:00;9.511840834561594e-05;9.135648104712426e-05
2017-01-14 06:00:00;6.764549154179131e-05;6.67200818389665e-05
2017-01-14 07:00:00;6.926503085660961e-05;6.709112958293502e-05
2017-01-14 08:00:00;8.062940698414359e-05;7.06504479340961e-05
2017-01-14 09:00:00;0.00011281616905984632;8.672976628198805e-05
2017-01-14 10:00:00;0.0001350983840489997;0.0001137511717864794
2017-01-14 11:00:00;0.00013767075742105602;0.00012468996216616842
2017-01-14 12:00:00;0.0001370655080977986;0.0001342978801850793
2017-01-14 13:00:00;0.0001416575621965155;0.00014417653404296706
2017-01-14 14:00:00;0.00014189394133111424;0.00014103939539184213
2017-01-14 15:00:00;0.00013613533642130025;0.00012717482062715694
2017-01-14 16:00:00;0.00013229210150653484;0.00012379514254399094
2017-01-14 17:00:00;0.00012699191799634332;0.00011829491134423455
2017-01-14 18:00:00;0.00012009222732737516;0.00011535779126489307
2017-01-14 19:00:00;0.00012373273104593753;0.00010982678429340107
2017-01-14 20:00:00;0.00012208267652628538;0.00010584580292560166
2017-01-14 21:00:00;0.00011301507644158767;0.00010141256862793084
2017-01-14 22:00:00;0.00011114788095634253;9.877375568021778e-05
2017-01-14 23:00:00;0.00010762503608266482;9.621757825023787e-05
2017-01-15 00:00:00;0.00010318030251534968;9.375617191866413e-05
2017-01-15 01:00:00;0.00010014631417743099;9.188281824666015e-05
2017-01-15 02:00:00;9.664968312761074e-05;9.140342541460813e-05
2017-01-15 03:00:00;9.600120896561141e-05;9.129843178514089e-05
2017-01-15 04:00:00;9.676611947642607e-05;9.287908680299939e-05
2017-01-15 05:00:00;9.485609626005604e-05;9.77122248791015e-05
2017-01-15 06:00:00;6.65723536510771e-05;0.00010015967224185363
2017-01-15 07:00:00;6.604332547824568e-05;0.00010615862374920208
2017-01-15 08:00:00;6.875027503180076e-05;0.00011933179118108591
2017-01-15 09:00:00;8.097424348936759e-05;0.00012389002001732282
2017-01-15 10:00:00;0.00010186630415092717;0.00012742017706978266
2017-01-15 11:00:00;0.0001170546043493621;0.00013609284992872184
2017-01-15 12:00:00;0.00012943123050088433;0.00014651000146864192
2017-01-15 13:00:00;0.00013673244572942915;0.00015080905367585227
2017-01-15 14:00:00;0.00014693622170404094;0.00015854548983065933
2017-01-15 15:00:00;0.00013845557152931894;0.0001276723024296691
2017-01-15 16:00:00;0.0001378452192929905;0.00012632201206616832
2017-01-15 17:00:00;0.00013400179631152135;0.00012553560172802951
2017-01-15 18:00:00;0.00012488762201241392;0.0001248971910650982
2017-01-15 19:00:00;0.000117483955458834;0.0001223623727347739
2017-01-15 20:00:00;0.0001156389932653124;0.00011602926374184452
2017-01-15 21:00:00;0.00011156275751338493;0.0001113014409010236
2017-01-15 22:00:00;0.00010424375275115957;0.00010629670236800496
2017-01-15 23:00:00;0.00010000497519509669;0.00010312613494001836
2017-01-16 00:00:00;9.852500586992742e-05;0.00010017726120774672
2017-01-16 01:00:00;9.698807492885027e-05;9.82501149521179e-05
2017-01-16 02:00:00;9.517386990771397e-05;9.687063161204637e-05
2017-01-16 03:00:00;9.531363240837983e-05;9.657279669288043e-05
2017-01-16 04:00:00;9.487834979517618e-05;9.775993776089456e-05
2017-01-16 05:00:00;9.820124615485525e-05;0.00010070011522295009
2017-01-16 06:00:00;9.366841204659904e-05;9.02581884366071e-05
2017-01-16 07:00:00;9.700878312583175e-05;9.695646420679014e-05
2017-01-16 08:00:00;0.00010699827009263284;0.00011141634475894784
2017-01-16 09:00:00;0.00011413947318438333;0.00011448152502501561
2017-01-16 10:00:00;0.00011651542065554317;0.00011732904825011837
2017-01-16 11:00:00;0.00012258688410567053;0.00012640706515462742
2017-01-16 12:00:00;0.00012913561404130348;0.00013361470333454745
2017-01-16 13:00:00;0.00013549744807484252;0.00014378061005942543
2017-01-16 14:00:00;0.0001384043461522999;0.00015068038872284554
2017-01-16 15:00:00;0.00012041217070449034;0.00012581501139245253
2017-01-16 16:00:00;0.00012580798568519907;0.0001264555310703031
2017-01-16 17:00:00;0.00012776590434308719;0.00012559658952873904
2017-01-16 18:00:00;0.0001243972411203015;0.0001241602564429772
2017-01-16 19:00:00;0.00012424257631620542;0.00012017564284665534
2017-01-16 20:00:00;0.00011509759573737333;0.00011691451430181598
2017-01-16 21:00:00;0.00011263651318062263;0.00011131934374039762
2017-01-16 22:00:00;0.00010770046858986238;0.00010509912110543633
2017-01-16 23:00:00;0.00010425101268384019;0.0001022909536140545
2017-01-17 00:00:00;9.988421863626204e-05;9.96389982970286e-05
2017-01-17 01:00:00;9.699710249781348e-05;9.768725312876554e-05
2017-01-17 02:00:00;9.541244794568718e-05;9.590774455072698e-05
2017-01-17 03:00:00;9.547973667521241e-05;9.548617272740536e-05
2017-01-17 04:00:00;9.419442816505141e-05;9.625206792810315e-05
2017-01-17 05:00:00;9.679075104224264e-05;0.00010121080535314215
2017-01-17 06:00:00;8.51596735601614e-05;8.891376268498985e-05
2017-01-17 07:00:00;8.912547979465215e-05;9.509161424294183e-05
2017-01-17 08:00:00;0.00010099928305935045;0.0001078486222493081
2017-01-17 09:00:00;0.00011179350128150847;0.00011343609948605475
2017-01-17 10:00:00;0.0001106972613013213;0.00011551067531751408
2017-01-17 11:00:00;0.00011479513460787155;0.00012261963456177663
2017-01-17 12:00:00;0.00012120500257212202;0.0001309265025876039
2017-01-17 13:00:00;0.00012722300944167938;0.00014243112904998125
2017-01-17 14:00:00;0.00013219442734917105;0.00014548438794435002
2017-01-17 15:00:00;0.0001247898701497836;0.00012229917102811574
2017-01-17 16:00:00;0.00012659261388564533;0.00012192745705756066
2017-01-17 17:00:00;0.0001272980765303338;0.00012285642541359074
2017-01-17 18:00:00;0.0001268027835100572;0.0001230650749824958
2017-01-17 19:00:00;0.00012233737124177712;0.00012019915349399984
2017-01-17 20:00:00;0.00012161529317362585;0.00011477666222928278
2017-01-17 21:00:00;0.00011663708923165934;0.00010973788093910275
2017-01-17 22:00:00;0.00010872237942390754;0.00010529578659632398
2017-01-17 23:00:00;0.00010562919154251483;0.0001011317105476763
2017-01-18 00:00:00;0.00010237949764824326;9.83227069241424e-05
2017-01-18 01:00:00;9.88581331472106e-05;9.634132610364526e-05
2017-01-18 02:00:00;9.720652589189521e-05;9.490593188238627e-05
2017-01-18 03:00:00;9.693754906000159e-05;9.390086794130973e-05
2017-01-18 04:00:00;9.578969341855574e-05;9.435046033544265e-05
2017-01-18 05:00:00;9.794779308584009e-05;9.899975434508608e-05
