timeindex;B-heat_decentral-demand-profile;BB-heat_decentral-demand-profile
2017-01-09 01:00:00;0.00018212332630527923;0.00017695176570110035
2017-01-09 02:00:00;0.00018538678882564812;0.00017971514531005102
2017-01-09 03:00:00;0.00019520004749093943;0.00018919735149603006
2017-01-09 04:00:00;0.00022059515720301628;0.00021175982487202423
2017-01-09 05:00:00;0.0002913035093203636;0.0002840485495148908
2017-01-09 06:00:00;0.0003505613367621734;0.00033847143156139444
2017-01-09 07:00:00;0.0003587099011451037;0.00034862646008396576
2017-01-09 08:00:00;0.00035947989379395015;0.0003492142773524144
2017-01-09 09:00:00;0.0003519093064716627;0.00034200717052060607
2017-01-09 10:00:00;0.0003389689476249233;0.00032962920396161665
2017-01-09 11:00:00;0.0003288529496033033;0.0003201200773992258
2017-01-09 12:00:00;0.00031742448474934794;0.00030844968840207436
2017-01-09 13:00:00;0.0003042455771997478;0.00029441573072699006
2017-01-09 14:00:00;0.00030882518551006996;0.0002977768569169154
2017-01-09 15:00:00;0.00030669369344556245;0.00029491387398685343
2017-01-09 16:00:00;0.00030976915426099796;0.00029728245970116874
2017-01-09 17:00:00;0.0003131122335029196;0.00030108452890275413
2017-01-09 18:00:00;0.0003084101476786551;0.00029608255153262976
2017-01-09 19:00:00;0.0002930519016055215;0.0002814363537838421
2017-01-09 20:00:00;0.00027223682225028324;0.0002611184399957971
2017-01-09 21:00:00;0.00024878164452488166;0.00023993119434765971
2017-01-09 22:00:00;0.0002160637839343817;0.00021206774067645756
2017-01-09 23:00:00;0.0001863144402106388;0.00018136900350965753
2017-01-10 00:00:00;0.00017523030513134355;0.0001692845538346454
2017-01-10 01:00:00;0.00017847707905296637;0.0001728306209478506
2017-01-10 02:00:00;0.00018168378995459504;0.00017553889812739148
2017-01-10 03:00:00;0.00019132825294713654;0.00018483165469464297
2017-01-10 04:00:00;0.00021633697688413318;0.00020699814083712388
2017-01-10 05:00:00;0.0002858187184469045;0.0002778499268629341
2017-01-10 06:00:00;0.00034365348423639504;0.0003307130702976099
2017-01-10 07:00:00;0.00035130552699437587;0.00034025761399618495
2017-01-10 08:00:00;0.0003520472542282276;0.00034081520824504345
2017-01-10 09:00:00;0.0003446256979018368;0.00033377186617584363
2017-01-10 10:00:00;0.0003319728658007308;0.00032171350688634675
2017-01-10 11:00:00;0.0003220476925522983;0.0003124144461269239
2017-01-10 12:00:00;0.0003109298486772915;0.00030110635927151064
2017-01-10 13:00:00;0.00029811050189211324;0.0002875048450113052
2017-01-10 14:00:00;0.0003025880361533977;0.0002907700121880832
2017-01-10 15:00:00;0.0003005652027745379;0.00028804676680572983
2017-01-10 16:00:00;0.000303702432065845;0.0002904999429316481
2017-01-10 17:00:00;0.0003070204790078335;0.000294264805188106
2017-01-10 18:00:00;0.000302495760201159;0.00028947444430190615
2017-01-10 19:00:00;0.0002875688629714468;0.0002753154664179895
2017-01-10 20:00:00;0.0002672721641075449;0.0002555873188237617
2017-01-10 21:00:00;0.0002442056365808081;0.00023480819179221016
2017-01-10 22:00:00;0.00021198253747848196;0.0002074231227392866
2017-01-10 23:00:00;0.00018260609302644796;0.00017717097340188005
2017-01-11 00:00:00;0.00017718585517000537;0.00016562074607178926
2017-01-11 01:00:00;0.00018046682967152333;0.00016909451611488575
2017-01-11 02:00:00;0.00018370770528059605;0.00017174652340824073
2017-01-11 03:00:00;0.00019345106552164665;0.00018084961802027327
2017-01-11 04:00:00;0.0002187026788589126;0.00020258112996474786
2017-01-11 05:00:00;0.0002888965977005854;0.00027200186032034243
2017-01-11 06:00:00;0.0003474635534557768;0.0003235842795053198
2017-01-11 07:00:00;0.0003552892544777477;0.00033282277405093146
2017-01-11 08:00:00;0.00035603865144277487;0.0003333735781547817
2017-01-11 09:00:00;0.0003485337359758118;0.0003264829179094367
2017-01-11 10:00:00;0.00033573172918899025;0.0003146924654978338
2017-01-11 11:00:00;0.00032569740127805815;0.0003055956431315926
2017-01-11 12:00:00;0.0003144328133532149;0.0002945579709568115
2017-01-11 13:00:00;0.00030144565032012236;0.00028127910532491904
2017-01-11 14:00:00;0.00030597871832907205;0.0002844627808147502
2017-01-11 15:00:00;0.0003039161484328774;0.00028181817494218853
2017-01-11 16:00:00;0.0003070561486481552;0.00028425443394648016
2017-01-11 17:00:00;0.00031039850549579505;0.0002879548272862027
2017-01-11 18:00:00;0.0003058001689702225;0.00028329705058266664
2017-01-11 19:00:00;0.00029067226225641023;0.0002694877810065544
2017-01-11 20:00:00;0.0002701207193852965;0.0002502203296467953
2017-01-11 21:00:00;0.00024681658315223653;0.0002298714495584733
2017-01-11 22:00:00;0.00021426827093086256;0.00020304692104958268
2017-01-11 23:00:00;0.00018463483929365176;0.00017334982548522805
2017-01-12 00:00:00;0.00014327627733917651;0.00013698719511533273
2017-01-12 01:00:00;0.00014917014829607202;0.00014346854286983066
2017-01-12 02:00:00;0.00015321172876145886;0.00014753414012538474
2017-01-12 03:00:00;0.00016176817001087063;0.00015591716081203314
2017-01-12 04:00:00;0.00018909304658418298;0.0001807609489237221
2017-01-12 05:00:00;0.00025720211174190744;0.00024706180509401345
2017-01-12 06:00:00;0.0003095278253081936;0.0002930084195328646
2017-01-12 07:00:00;0.00032085124503495964;0.00030566365392567366
2017-01-12 08:00:00;0.0003180495644032259;0.0003035427407752577
2017-01-12 09:00:00;0.00030501527406619677;0.00029186677119610806
2017-01-12 10:00:00;0.0002910634420310153;0.00027907568492482166
2017-01-12 11:00:00;0.0002785938243936762;0.00026652712537566777
2017-01-12 12:00:00;0.0002686244535728297;0.0002569784741056288
2017-01-12 13:00:00;0.00026167774966520067;0.0002495075041112415
2017-01-12 14:00:00;0.00026233430953778654;0.0002496934002746853
2017-01-12 15:00:00;0.0002655393748714323;0.0002518739570387506
2017-01-12 16:00:00;0.00027296405931785515;0.00025894955971112366
2017-01-12 17:00:00;0.000278600427088703;0.00026423629234645184
2017-01-12 18:00:00;0.0002780814856314971;0.00026377126344658263
2017-01-12 19:00:00;0.0002654993651904557;0.00025139146981118974
2017-01-12 20:00:00;0.00024689860269930464;0.00023417284219065513
2017-01-12 21:00:00;0.00022335524424558378;0.0002130651234670887
2017-01-12 22:00:00;0.00018535657126453466;0.00018052688438395206
2017-01-12 23:00:00;0.0001550272320052027;0.0001500025011259992
2017-01-13 00:00:00;0.00013798417049163452;0.00013698639318816038
2017-01-13 01:00:00;0.00014367069349528427;0.00014346962769876248
2017-01-13 02:00:00;0.000147548045077957;0.0001475322275528661
2017-01-13 03:00:00;0.00015582469677332124;0.0001559247552620292
2017-01-13 04:00:00;0.0001822405259970402;0.00018078963906377804
2017-01-13 05:00:00;0.0002481055492085478;0.0002471568079948428
2017-01-13 06:00:00;0.0002982798816570877;0.00029307064245548804
2017-01-13 07:00:00;0.0003089150811529107;0.0003056518255751542
2017-01-13 08:00:00;0.0003061545495233073;0.00030351022786021025
2017-01-13 09:00:00;0.0002936388173040142;0.00029184221550139933
2017-01-13 10:00:00;0.000280237873368253;0.0002790589237086245
2017-01-13 11:00:00;0.0002682576454022771;0.0002665165027758592
2017-01-13 12:00:00;0.00025872174482074637;0.00025698373745107787
2017-01-13 13:00:00;0.0002520980102730751;0.0002495288804379736
2017-01-13 14:00:00;0.0002527525402305638;0.0002497213579742906
2017-01-13 15:00:00;0.0002558557135577401;0.00025190697279859665
2017-01-13 16:00:00;0.0002630613738799188;0.0002589980942183932
2017-01-13 17:00:00;0.00026854151287142324;0.0002642990966967283
2017-01-13 18:00:00;0.00026809797196884316;0.00026384768867888865
2017-01-13 19:00:00;0.0002561060435419964;0.00025150021940212173
2017-01-13 20:00:00;0.00023828947916364483;0.00023430562978454063
2017-01-13 21:00:00;0.00021556088874719035;0.00021318227313752724
2017-01-13 22:00:00;0.00017881403587314976;0.0001805952112066826
2017-01-13 23:00:00;0.000149378732505719;0.00015001821939611697
2017-01-14 00:00:00;0.00014757506410958336;0.00014576119359190718
2017-01-14 01:00:00;0.0001526430245628333;0.0001515670709339394
2017-01-14 02:00:00;0.00015703006998872416;0.00015612764169488228
2017-01-14 03:00:00;0.00016328837255847107;0.00016234689426632568
2017-01-14 04:00:00;0.00019105460805978323;0.0001883685142676407
2017-01-14 05:00:00;0.0002513208632645281;0.00024835106964614384
2017-01-14 06:00:00;0.000313216071549199;0.0003059270697470021
2017-01-14 07:00:00;0.0003115826187913785;0.00030564202551159995
2017-01-14 08:00:00;0.00030888862797641414;0.00030360545151556325
2017-01-14 09:00:00;0.00029378577155158626;0.00028937263303662733
2017-01-14 10:00:00;0.0002811783827270103;0.00027755101975004363
2017-01-14 11:00:00;0.0002666236171293999;0.0002624216260750725
2017-01-14 12:00:00;0.000256834503444997;0.0002527144662211239
2017-01-14 13:00:00;0.0002540651073199093;0.00024932554447631376
2017-01-14 14:00:00;0.0002534541192948903;0.00024818458572449477
2017-01-14 15:00:00;0.00025039876707415364;0.00024390292207669483
2017-01-14 16:00:00;0.0002573382184488056;0.00025065582477626765
2017-01-14 17:00:00;0.0002626925470933461;0.00025577843163513813
2017-01-14 18:00:00;0.0002529166003808698;0.0002456051402345504
2017-01-14 19:00:00;0.0002515012087546223;0.0002443933995855116
2017-01-14 20:00:00;0.00024358635936844668;0.00023770187787986805
2017-01-14 21:00:00;0.00022737979795671898;0.0002236071789462246
2017-01-14 22:00:00;0.00018441080504324363;0.00018493642129942316
2017-01-14 23:00:00;0.00015803944918188338;0.00015776560505227895
2017-01-15 00:00:00;0.00015307295137498978;0.0001543417148915896
2017-01-15 01:00:00;0.00015728481396200215;0.00015933137524153703
2017-01-15 02:00:00;0.00015663118302849333;0.00015860644386834274
2017-01-15 03:00:00;0.00017552753506971027;0.0001783922776347666
2017-01-15 04:00:00;0.0002067340772782875;0.00020852224968252167
2017-01-15 05:00:00;0.000280006689908686;0.00028331870110102024
2017-01-15 06:00:00;0.0002906051874152565;0.0002873983778499038
2017-01-15 07:00:00;0.00028562545896339395;0.00028359638526056087
2017-01-15 08:00:00;0.0002812107671055682;0.0002797148484322023
2017-01-15 09:00:00;0.00026453856940433855;0.00026351825428664065
2017-01-15 10:00:00;0.0002520088342508635;0.0002515503352189066
2017-01-15 11:00:00;0.00024651188422442695;0.00024578159768878316
2017-01-15 12:00:00;0.00024101281277432023;0.00024044207153944052
2017-01-15 13:00:00;0.0002320071869487658;0.0002303289156155329
2017-01-15 14:00:00;0.0002331671630425867;0.00023104065752797942
2017-01-15 15:00:00;0.0002382801079459862;0.0002353566825417299
2017-01-15 16:00:00;0.00024831402542969635;0.000245508833832948
2017-01-15 17:00:00;0.00025505341386497076;0.0002521793775054937
2017-01-15 18:00:00;0.000258286331829162;0.00025562478604722517
2017-01-15 19:00:00;0.0002611718455808119;0.00025897373758897673
2017-01-15 20:00:00;0.00024944250216407096;0.0002480956209554879
2017-01-15 21:00:00;0.00023970563481166704;0.00024069849054768406
2017-01-15 22:00:00;0.0001927606474713551;0.00019711305794647431
2017-01-15 23:00:00;0.00016703868975312289;0.00017025780822485224
2017-01-16 00:00:00;0.00016769167440453054;0.00017130106250776855
2017-01-16 01:00:00;0.00017080275271298573;0.00017488262669076315
2017-01-16 02:00:00;0.00017386608875176568;0.0001776153591804596
2017-01-16 03:00:00;0.00018310341457520942;0.00018699410850724134
2017-01-16 04:00:00;0.00020705496228293983;0.0002093223112197662
2017-01-16 05:00:00;0.00027362612472191884;0.0002808303204734456
2017-01-16 06:00:00;0.0003288111526103814;0.00033453079221904566
2017-01-16 07:00:00;0.00033615476617265117;0.0003444958338054605
2017-01-16 08:00:00;0.0003368941794139426;0.00034507851824899577
2017-01-16 09:00:00;0.00032980118972089997;0.0003379556731281479
2017-01-16 10:00:00;0.000317694790125866;0.000325727849663088
2017-01-16 11:00:00;0.00030820865549728105;0.0003163298973791547
2017-01-16 12:00:00;0.0002975718273023487;0.00030481414032114304
2017-01-16 13:00:00;0.0002852944491525631;0.0002909646359430453
2017-01-16 14:00:00;0.0002895595142158543;0.0002942799602561501
2017-01-16 15:00:00;0.00028761741499655117;0.00029146451862048
2017-01-16 16:00:00;0.00029060865803677625;0.00029383144787806795
2017-01-16 17:00:00;0.000293792784062703;0.00029760047015138123
2017-01-16 18:00:00;0.00028946551455176576;0.0002926769558052761
2017-01-16 19:00:00;0.00027518553773617563;0.00027823221476902505
2017-01-16 20:00:00;0.0002557670030611007;0.0002581756799534964
2017-01-16 21:00:00;0.00023371098267863;0.00023722185591641863
2017-01-16 22:00:00;0.00020294407512685758;0.00020965882148610054
2017-01-16 23:00:00;0.00017476191054148051;0.00017925410039495792
2017-01-17 00:00:00;0.00017705813405901425;0.00017769244561559634
2017-01-17 01:00:00;0.0001803372291962753;0.0001814028477796354
2017-01-17 02:00:00;0.00018357704759003733;0.00018423859275796476
2017-01-17 03:00:00;0.00019331643927486935;0.00019396110007457572
2017-01-17 04:00:00;0.00021856391557739863;0.00021710317823245447
2017-01-17 05:00:00;0.000288727040826413;0.00029119637908642357
2017-01-17 06:00:00;0.0003472301789304808;0.0003470470917589829
2017-01-17 07:00:00;0.00035500906119374516;0.00035735976450917934
2017-01-17 08:00:00;0.00035575511764595377;0.00035793625138866536
2017-01-17 09:00:00;0.0003482548861706608;0.00035054337446887906
2017-01-17 10:00:00;0.0003354654146217052;0.0003378647536256963
2017-01-17 11:00:00;0.0003254363592608711;0.00032810385607893886
2017-01-17 12:00:00;0.0003141896332436444;0.0003161594446266384
2017-01-17 13:00:00;0.0003012237651343018;0.00030179904153624607
2017-01-17 14:00:00;0.000305753162483598;0.00030525404654737937
2017-01-17 15:00:00;0.00030370031956243897;0.0003023375020929697
2017-01-17 16:00:00;0.0003068534534719646;0.00030480481139836163
2017-01-17 17:00:00;0.00031019810938231877;0.0003087086760000396
2017-01-17 18:00:00;0.00030561302133436043;0.0003035974941097129
2017-01-17 19:00:00;0.0002905107484590964;0.00028861057224581753
2017-01-17 20:00:00;0.0002699860318910087;0.0002678049720232336
2017-01-17 21:00:00;0.0002466880521220165;0.00024605387147830715
2017-01-17 22:00:00;0.00021414074556654059;0.00021741332264743951
2017-01-17 23:00:00;0.0001845045596139595;0.00018593382057582403
2017-01-18 00:00:00;0.00018244835581649697;0.0001849014851312297
2017-01-18 01:00:00;0.00018582234393946852;0.0001887519434023246
2017-01-18 02:00:00;0.0001891589057823387;0.00019169650882683086
2017-01-18 03:00:00;0.00019917582795307055;0.00020178526446297987
2017-01-18 04:00:00;0.00022511651052151385;0.00022575509738532098
2017-01-18 05:00:00;0.000297272993049994;0.00030260784664381976
2017-01-18 06:00:00;0.00035776567392189416;0.0003610461463023328
2017-01-18 07:00:00;0.00036594937570010125;0.0003720373045221403
2017-01-18 08:00:00;0.0003667099017002756;0.0003726291463171049
2017-01-18 09:00:00;0.0003589780782165978;0.0003649365561153395
2017-01-18 10:00:00;0.00034578313683252443;0.0003517247027860108
2017-01-18 11:00:00;0.0003354490478774718;0.0003415677148503597
2017-01-18 12:00:00;0.00032381486570410813;0.00032907261657198896
2017-01-18 13:00:00;0.00031040804047438407;0.00031405588899004075
2017-01-18 14:00:00;0.00031509095932478993;0.00031767569240903637
